"","merged_dataA[, 1]"
"LOC101930324 /// NSF",7.8043472542213
"TRIM32",5.199540496682
"CYP2A7",6.12645922728309
"UBE2E3",8.08772629747253
"IL33",4.23686186168267
"DFNA5",6.42409163301661
"RABIF",6.66097600313806
"R3HDM1",7.12018215083551
"EIF4G2",10.1019696724846
"PTPRE",7.00594953345872
"ABCA5",5.54798116387712
"MTMR11",6.62295754356539
"ARPP19",7.57096807931082
"CHMP2B",5.73211177984475
"CCRL2",7.02641695259892
"EFNA5",8.00035795329069
"TRIM25",7.66503258682903
"FYN",8.25413665973909
"KLF11",6.30992248931949
"COX8A",10.1441243796901
"MEN1",6.86609714839408
"IQGAP2",8.3643510094698
"DYRK2",5.91024158028032
"MYCBP2",8.47698268588018
"KIAA1033",7.0727733518268
"CTBP1",8.39712736120523
"UBE2D2",6.52484804582219
"OLFML1",5.06736664512554
"TRAF6",6.42774688592784
"RLN2",5.74843746636735
"CNTRL",4.99460475884969
"SEPW1",9.11027479715488
"PARP3",7.00098057346477
"HCN2",5.14148302723953
"GABBR1",7.62616780783018
"ARID4B",6.89614862743659
"KTN1",6.85926597533383
"ALDH1A2 /// LOC101928635",6.62322312235951
"ABCA1",5.76316910139484
"ISL1",4.69065670224876
"NCLN",6.43640106511371
"SOS2",5.24781552555977
"PRSS53",7.68122596094404
"FURIN",8.32999163979401
"TMEM186",5.85157754953927
"SRSF8",7.25162617923102
"ARID3A",7.00742825535181
"COG2",7.24134359715727
"RNASE4",6.25261767743633
"PDS5B",4.3860673774116
"DNASE1L3",6.73066248373102
"NCL",8.80127741041779
"HLF",6.93171520550529
"HTR4",6.62193104867257
"MRPS14",6.53745420292002
"REG3A",6.37637609171243
"NKX2-1",6.89175981131209
"PXDC1",8.21736347987803
"CDX1",7.03742572930171
"HSPD1",9.57322047424327
"NUDC",6.19209643339419
"PCK1",7.30302264041774
"SPIB",6.89197731297333
"FHL1",7.21199750526848
"ARL2",8.46131374190905
"WDR47",5.61177309694648
"B9D1",7.51885807905732
"BZRAP1",6.82752402861983
"BSG",9.88802212916019
"LOC101928676 /// MAEA",8.94449050340495
"RSRC2",8.12082460294629
"CCL27",6.40518116147637
"POLR3G",5.27625171434207
"ERAP1",5.87101550218096
"TBC1D1",6.29654065638745
"GPR4",6.0356961176731
"TRAF3IP3",6.57824769176725
"DGKB",5.61673635648938
"SALL1",5.04397210677279
"PNMT",7.85551117831384
"CNTN6",5.11661427957251
"TLR3",5.7282367008173
"TIMM17B",8.38801549354339
"CLCA1",6.251741053183
"CALCR",5.69020046150388
"HCG9",6.75661371692569
"KRT20",5.25456274900139
"PKP2",4.95394921842996
"NPRL2",7.06129402266199
"CDK1",5.3262762010555
"AP3S1",7.74187520686967
"SLC22A3",6.79821192112028
"FOXN1",6.86976592543217
"DAD1",9.03037976992396
"RFPL3S",3.45451927768582
"HRAS",6.20388845186107
"UBE2K",4.37628396002835
"RPS17",11.1709397576106
"SURF1",8.2020308452703
"CDH22",7.7910124550282
"P2RX6",7.64661207088997
"TENM4",6.90099023055008
"TK1",7.93137911811638
"DLG4",7.51667253962864
"PCYT1A",7.07327969114231
"ZWINT",5.97753051811081
"PCGF1",7.62837558079725
"PPP2R5A",7.88853167547446
"PSG9",6.33716422617273
"SULT2B1",7.0551428554123
"KRT1",8.79153933826546
"REPS2",5.35323585925318
"CD83",8.59041138155875
"FTO",8.26485826157384
"CHIT1",6.79149664517168
"ATP9A",6.40228229847168
"HNF4G",6.04151896049473
"IRS2",8.02073184772987
"ARHGEF2",7.90159669907671
"PCDH11X /// PCDH11Y",4.66224626358226
"FCGR3B",9.41049659473997
"KCNJ3",4.48310845742583
"SNRNP70",8.46937997346792
"CAND1",5.55112934016433
"HSPA1L",6.27005624101799
"ANP32E",5.31889578940677
"KIAA0196",5.75527314266073
"GOLGA3",7.3100579681391
"SRPK2",5.35747521798117
"HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J",5.89669772640656
"CNTN5",4.67339469072751
"MINA",6.16148203966367
"NMBR",4.71037390655182
"API5",5.75777189772353
"CACNA1A /// LOC100507353",7.23063393492246
"KAT6A",5.15824380317275
"GABRB3",5.33278220058598
"TLX2",7.55939210073069
"BAD",5.55964266747129
"DDHD2",6.46139910462307
"IFNA8",4.7359146387645
"ZNF623",6.67013845065124
"IQCK",5.66705371377568
"POLDIP3",7.46885578754735
"LAMB3",6.91735596265875
"MDH2",6.58380170678825
"LAMP2",6.99897420176789
"DUSP11",7.18934640288529
"SLCO1B1",4.62862449542357
"TRIM29",6.92147955368234
"RPL15",8.59521509003108
"ANK3",6.52099521509618
"CRY1",5.90977230866128
"PALLD",7.44939388392485
"KIF5B",5.68931193327264
"AK4 /// LOC100507855",7.82979225274207
"CBX1",6.62371860487046
"CASQ2",6.20558306258037
"C9orf16",8.21198229992332
"U2SURP",6.97117808324347
"LOC100294145",4.95340622543119
"ASXL1",7.22148926317222
"GBF1",7.60032131929001
"KIAA0430",7.58894404311064
"NEU3",6.15204696253331
"LOC100862671 /// SRCAP",7.60077600995014
"DBN1",7.17643380864026
"ARID4B /// RBM34",5.68848646726107
"TJP2",4.6279903780852
"CDSN",6.95577385436577
"MYL3",7.59854604126507
"CD2",8.27788862459995
"SDHC",6.69898973301965
"SHOX",5.5014778820942
"CDK16",7.38680025342816
"LOX",5.69622967542896
"LRRC48",6.98514048629968
"RPL37A",9.64739375377191
"RTCA",6.51221996157711
"C1orf68",7.95026054830374
"SLC26A10",7.04618775291147
"PTK6",7.25003555656477
"SVIL",7.43034429726836
"FGF18",6.09746747548007
"RCHY1",6.12337442146119
"ABTB2",7.36620532430111
"TSC22D4",7.89698632014645
"WDR45",7.96887928337806
"LTBP4",7.59132390033299
"CASP10",6.61370850424247
"POGZ",7.66259423231939
"RHOA",5.73680596482336
"MUC4",5.22937281310408
"HSPE1",6.67791874996083
"HGS",8.06037870628134
"ZC3H14",6.26067185623624
"DHX15",8.35405274288772
"MIR22 /// MIR22HG",7.597797797954
"TMED5",5.37493175142494
"TPH1",3.70760497511718
"SEC24C",7.69494623073705
"SLC15A2",6.55434444988134
"ENOX2",6.79511038322902
"ARAF",7.2999167869208
"HES2",6.65324347022141
"PCNXL2",7.38584041019121
"MIR636 /// SRSF2",9.0539854645464
"PTEN /// PTENP1",7.60929818302483
"BC113958",6.30413703359401
"TRAIP",5.4631223922761
"MAS1",5.88552368299441
"TCEB1",7.63677602307285
"ONECUT2",6.46156693672587
"SLC4A4",7.58377859370928
"PYROXD1",5.79240517809977
"MATR3 /// SNHG4",6.83246173582486
"ZCCHC11",5.53065322559976
"DUSP14",6.46275026448194
"ANKRD17",7.16253451656757
"ARSB",6.26413807869018
"KIAA0319",4.97918008655064
"CTSZ",5.47692309646865
"CELP",7.33220979509476
"DLEU1",5.44955786981277
"EXT1",6.08834965396924
"IFNA14",6.41942048149293
"GEMIN4",6.58642889465913
"GABPB1",4.70516941996734
"FAM189B",7.19423427859084
"DNAJB6 /// TMEM135",7.6848676954801
"ARG2",8.23854277158719
"PTPRN",6.37698836548466
"CALCRL",6.25682432474084
"CD48",6.54014218485099
"MAP3K10",8.03576031678617
"TSHB",6.40854362463472
"NAPA",9.38852321202562
"PPP2R5C",6.09725847452647
"GUSB",8.61803814106501
"C4orf46 /// TOMM7",9.6338774981307
"TCN2",8.31418101987469
"RAB5C",8.0236073277284
"PPP1CC",8.16282768868295
"CCNH",7.27504338624066
"STARD8",7.81405458919392
"RFXANK",7.37143303957025
"OXCT1",6.94575296772011
"ZFP37",6.02351971425925
"NET1",5.71075766941528
"MEIS3P1",6.19356440854221
"PLK3",8.15212739856885
"BMPR1A",6.1821502512184
"OIP5",6.14383850050779
"PPP1R3D",6.72442669560102
"SRGAP2 /// SRGAP2B /// SRGAP2C",5.79392358545477
"GABBR1 /// UBD",8.35936906539447
"UGT1A1 /// UGT1A10 /// UGT1A3 /// UGT1A4 /// UGT1A5 /// UGT1A6 /// UGT1A7 /// UGT1A8 /// UGT1A9",7.4810330114171
"MTMR6",5.8936653376264
"MNT",7.42485789838019
"LAGE3",7.69400852608402
"TSPYL2",6.96068221895259
"ELAVL2",5.10262199869943
"RPIA",8.6927409298614
"DEXI",8.55719649808673
"FLRT2 /// LOC100506718",5.76655005644636
"PPM1A",7.0523689870533
"PRKAR1A",8.94951541514037
"ATMIN",6.60998870950974
"RECQL4",7.27834743839216
"TM2D1",6.08635602059187
"ADAR",10.386221947316
"SIGLEC6",5.10881593227916
"OSBPL1A",7.52214656331651
"DPY19L1",4.64259389829971
"ADD3",8.52576342830938
"RAMP3",7.36426429909007
"BTF3P12 /// BTF3P12",6.27015729478681
"PPBPP2",6.05667921911702
"HOXA10-HOXA9 /// HOXA9 /// MIR196B",6.29108759845132
"TRIM44",6.94891284395454
"COL9A2",6.88613100484583
"CTSW",7.44626235960171
"RPA1",8.32991816143507
"MPP3",7.12979680145982
"ACTL6A",5.53709162252939
"E2F4",8.76450717761648
"SPINK2",7.74946739545435
"UPK1B",7.09535689041929
"CEP170 /// CEP170P1",5.43503660104753
"B3GNT1",7.40512879424512
"PDE8B",5.66394207146589
"PGRMC1",9.89768678059574
"BAI2",7.055836698442
"LGALS3",11.2227894525229
"PSMG1",6.65870985075979
"MT1H",10.3160321903194
"GABARAP",11.225406790737
"SCAMP3",8.35290115159595
"MED22",7.27654749457264
"RPS2 /// SNORA64",11.5209064670209
"DDR1 /// MIR4640",8.82952803244522
"BTC",4.70941428031927
"PIKFYVE",6.54321484917975
"UROS",7.64513204098784
"MAP2K2",7.30636389936078
"ZAP70",6.99182323336658
"SLC5A6",7.49683155976039
"RUVBL2",7.59698784232534
"TBCD",7.44081585326595
"CCNG1",6.49138795372151
"POLD3",7.96622022742542
"S100A10",8.98391542342523
"MAP1A",7.51954097915091
"GLI1",8.25435005463308
"PCBP1",9.87736373924918
"RPS28",8.62404477113663
"GYS2",4.46781436142841
"LHFPL2",7.40369041363326
"SPRY1",7.77484159272332
"METTL3",6.75130303159225
"SORD",8.16759521775496
"PMS2P4",6.11183965809835
"CXCR2",6.96919806880059
"RYR1",5.52974542270073
"CENPI",5.12101135695969
"CD63",9.94492165049394
"TRIB1",7.59774737781003
"CUL7",6.9020141305723
"CXCL11",5.1516461772438
"CNTFR",6.88355128943089
"SP3",6.45023911027601
"CD1B",5.46444986172229
"C5orf15",8.56172673374307
"ZFYVE26",6.30216365112141
"CD247",8.28869286545193
"P2RX5",7.5864651906824
"VTI1B",7.58754769875582
"RBFADN",6.35126932992868
"NHP2L1",7.90055220222839
"SMARCB1",7.50954729869764
"ABCD3",6.31764655507716
"CBY1",5.54821938615623
"LSM2",6.88611203114494
"EEF1A1",9.9689056914181
"CDK4",7.87743532128568
"PRR3",6.2800785309186
"MASP2",7.43659744654614
"RPL24",11.5044464285513
"GATAD1",6.40832591905244
"PLCB2",8.36044196777268
"SLC1A6",8.26348430903407
"MTSS1",6.46485591538341
"CCPG1 /// DYX1C1-CCPG1",6.10009297400177
"ADRB1",4.88072249210653
"DHRS1",7.01319751193063
"ABCC6 /// LOC101930322",8.32571528429691
"MGAT1",8.74908876751519
"MEP1B",5.31272818645677
"UBQLN2",6.3291993515019
"AC002310.7 /// ZNF785",5.92245307728361
"RNF126",7.91550613464542
"STAMBP",7.54084421648531
"COL6A1",6.64364657576034
"EPHA3",5.49025590492312
"EIF4A1 /// LOC101928634 /// SENP3-EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10",10.431437331591
"SP4",4.93983578946418
"SYDE1",8.69240724701754
"ENTPD2",7.42299219549459
"RNF41",7.20780748026933
"ZNF76",7.53338133574445
"MYEF2",6.34338467018759
"IAPP",5.93845205149001
"DHRS12",6.54814531011486
"SLC8A2",7.41808724618496
"NFASC",6.08516854942616
"NTNG1",5.63192890286354
"ALPPL2",7.43682490105728
"DNAJA3",7.87352256366223
"POLR1C",6.21248008639338
"SLC43A1",6.58775945993193
"RRN3P1",7.17089414570743
"AIPL1",6.54345980609401
"STXBP2",8.39683217324527
"NME4",7.90446342022964
"RHOQ",8.04859602211224
"SRSF3",6.69116247908361
"PRM1",7.22221077132615
"CRIP2",8.70733822884448
"DDX46",6.68499075691289
"PHACTR4",5.44573144761729
"ARF1 /// MIR3620",9.94348642460294
"NXPH4",6.72941085242744
"CCP110",5.19569444648893
"PRELP",8.58357624038914
"NTHL1",6.58188598013953
"HCCS",6.94613437738193
"PTPN7",7.07251969298237
"KDM5B",6.57310594580915
"LGR5",5.74801522755129
"COL11A2",7.46229129813173
"RPL22",9.92805199800418
"ATP5O",8.78143278027552
"GAGE3",5.02487859741674
"PC",7.96566784830398
"TIMP3",8.17752180109447
"DZIP1",5.95045624502733
"FOXO3",8.27197773092325
"MYCL",7.45685665193048
"INSL3",7.38085971152736
"ITGAL",6.2399148499427
"ERN1",7.41620384711532
"MIR943 /// NELFA",6.46109029786815
"SMPD2",7.49079072972108
"HSDL2",6.23679642872435
"SH2B1",7.69463097928053
"MT1X",9.84953597108038
"ST3GAL5",7.01011650076073
"BLVRB",10.3172700473311
"BAG2",5.79891012682628
"RPL7",9.74363074194416
"TXNL1",5.99226040297719
"ERVW-1",5.6708622075527
"GSTZ1",8.90652334206316
"RP1-149A16.17",7.97469901004808
"SFXN3",6.37662645294556
"STX12",6.75302948355675
"MRPL9",7.94547406460172
"FGL2",7.73679743241109
"IFIT5",6.88098262591955
"PPM1B",5.45709892596214
"PARN",8.06657888498872
"EGFL8 /// PPT2",7.97691436186309
"CEP164",7.80304900376695
"USP13",6.60819436146432
"PPIP5K1",5.27676317109403
"ADAM21",4.916123507448
"DEFB4A /// DEFB4B",6.82841998078069
"SCN2A",5.38797248810341
"PRSS3",6.21014344973175
"AGT",7.53268972900751
"CEL",5.7269244660097
"E2F3",7.4216340177209
"RAB22A",7.08797930452755
"PPP3CA",7.78923933079381
"ACSM3",7.31974387795094
"CRHR2",7.62845161849131
"LDOC1",6.82056101300434
"GLYAT",8.190431149696
"RUNX2",7.91857237499972
"TOR1B",6.50320077387658
"HIST1H1T",6.30000268020834
"CYP2E1",5.58585159416982
"ARHGAP11A",4.29386429401057
"NDUFA6",8.7729502265576
"GTF3C1",8.66614069259268
"COX5A",7.13767957995062
"TREH",6.69524020361422
"PAK3",5.6481029198251
"COPA",8.17644316897778
"HIST1H2BJ",5.87152945048008
"UBE2D3",5.74741541156243
"FAM63B",5.62882005001336
"RP2",5.93351805392928
"CSNK1G2",7.52777280025396
"TAL1",8.59550672486175
"DSP",5.31116465670754
"USP5",8.187366821417
"AANAT",6.89108590616897
"RAD17",5.35103747422545
"STK16",6.9957119423118
"GABRG3",5.86127213020229
"DNASE1L2",7.41822457014245
"USP12",7.61770399224964
"COPS7A",7.05079703175648
"GJA8",7.33477643762698
"PIK3CG",5.72952493772715
"PCF11",7.8630000671319
"FOXJ1",6.81982359487144
"SNRPD2",8.52914249442274
"DENND4B",7.30818443516992
"IARS2",7.9719905736052
"ADD3-AS1",4.83853690843673
"LSM14A",7.7361119575003
"DENND4A",6.55094863207623
"FASTKD2",4.65202449190933
"DCHS1",7.43743690681226
"TNFSF4",6.59194787456815
"ACAP1",7.47779231758854
"SERINC1",7.79372439714427
"PLA2G5",5.95847152804746
"RHOC",8.39236014415522
"NSDHL",7.18715540150665
"FDXR",6.80185815629321
"FGF6",7.47481384383239
"NLRP3",5.46969032854668
"FEM1C",5.10821761283387
"HADHB",9.53684003423373
"C2orf72",6.74489177479573
"ORC4",6.67012019079508
"MX2",8.83119827824349
"CTSA",10.1832680208295
"HMX1",8.94783821399855
"CARD10",7.09006579311118
"CSN3",5.76700450206167
"ZNF197",5.02721414604438
"TGM2",7.26131395716779
"ADAM17",6.37942765138627
"HOXD3 /// HOXD4 /// LOC401021",6.43351060319151
"TPST2",8.25844018147219
"INE1",7.74564196192829
"KRT12",4.79035919660932
"VRK2",6.70410956117101
"ANKRD40",6.01552160210199
"NDUFS6",9.00729007507882
"KIF1C",7.24532195533705
"PIK3CA",5.79567250275274
"RFC5",7.40990720340969
"MTTP",6.35300789605654
"STARD5",7.09356765736357
"HAO1",6.49494305896095
"NDN",6.95122098358385
"IL12A",5.54155525521032
"TMPRSS11D",6.27140666540705
"ACVR2A",6.04935140860724
"DSG1",5.18043429925525
"PHLPP2",5.59674039536151
"KPNB1",7.15626490103009
"SLC25A14",7.4037490653436
"PSIP1",5.18873101928786
"LRIG2",6.67181236383845
"KIF23",3.9698243854023
"FOXF1",4.68326762590385
"GDF15",6.38373172479541
"UQCRB",8.73580107763131
"CHKB-CPT1B /// CPT1B",5.98016639580914
"VAMP4",6.14235128588544
"GOLGA2",8.29441465590793
"MYL12A",6.16159589480404
"ADRA2C",7.40745170128805
"ARF3",9.19792855790438
"VPS26A",5.35055659517992
"MX1",9.85646018519495
"ATP6V1B1",7.9109676043333
"CPNE3",7.11561176868145
"TTR",7.39157676929465
"SNAPC4",7.64782104777809
"SLC2A2",6.15038188547771
"LGMN",7.77450606067067
"PTPN1",7.53980511347153
"SRSF5",7.05614134856855
"MRPL23",7.63064871850053
"ZC3H15",6.89253261157203
"COPS3",7.21151700816185
"ICT1",6.51493880662455
"GUSBP3 /// GUSBP9",5.15239800502021
"GABRG2",5.39953647585215
"MYF6",6.36538993361427
"ZNF529",4.53375086919247
"USP20",7.75685815520015
"DRAP1",7.7546718476669
"PGAP1",3.89104225934418
"P2RX7",5.81894398740259
"LA16c-381G6.1",7.37300815373205
"TENC1",7.28907333694905
"HMGN2",11.4187446636945
"NR1H2",7.17940814113853
"S1PR1",5.60001842144965
"GFRA3",7.05578272111331
"IGFBP3",8.42693297372991
"DUX1",8.1346423327125
"ATG13",7.73952657941939
"SYNGR3",6.45253581581803
"CCDC106",7.30902145534064
"RHBDD3",8.38689765127019
"HBG1 /// HBG2",9.75628104406611
"AES",7.80405635940383
"HPCAL1",10.1539408331367
"CD300C",7.36218852765841
"SHOC2",7.45625472511745
"ABI2",7.39331745824339
"CD302 /// LY75 /// LY75-CD302",5.80194049144648
"AJ011981 /// DPY19L1",4.2556299155511
"CDC23",5.15562509964358
"SCG2",4.50646333184902
"UMPS",5.23915672766338
"KLHL4",5.34371213911327
"MIR1236 /// NELFE",7.45188231301146
"TMCC2",7.7758058974243
"FOLR2",7.57535114838009
"CDO1",6.07246029980545
"HSPB11",5.93667795351875
"COL8A1",5.05971829523421
"CEBPD",5.59122432686829
"MDK",7.60408517352618
"S1PR4",8.29222833605682
"MTR",7.12696668134068
"KCNA4",6.27283718589772
"BRCA2",4.44409400352129
"IRF2BP1",8.07227376319902
"DRG2",7.58560341962807
"LIN37",6.21531046022823
"HNF1A",6.57908540293805
"PFKL",9.04011997818917
"IGLVIVOR22-1 /// IGLVIVOR22-1",6.3031946606524
"ASMT",6.09728860022863
"TBC1D22A",7.22817022617119
"HIBCH",5.72037808178379
"NMB",7.57705343189305
"SOX10",8.32772178780759
"RAMP1",7.40055588764078
"ZBTB7A",6.83156835743792
"KMT2D",7.33983145223176
"ACOX3",6.37128500242254
"ZNF195",4.66944333768588
"TYMS",6.00401314020129
"PDCD1",7.46485089378125
"DAPK1",5.60119113513915
"RNH1",8.35996158745457
"KIAA0408 /// SOGA3",4.45749522323057
"DSC3",5.33320450888829
"CST6",5.89111811814471
"RNF14",7.21816985551141
"SERPINI1",7.23573196675588
"GC",5.30240045128609
"HEPH",4.38461140570531
"ACTG1P4 /// AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B",6.32581609990372
"BDNF",5.28835448919943
"DOK5",6.8589519049842
"ARCN1",7.73288902097569
"ATP8B1",7.75386158551766
"C5orf30",4.96037881526661
"ABCC5",6.32441360544958
"RPS8 /// SNORD38B /// SNORD55",10.662848216102
"CUL1",6.94237084180254
"TEF",5.70099760336209
"RBMX2",6.51695161686271
"CCR3",6.34158473412345
"KL",5.87811831576958
"SFMBT1",6.9587061064407
"L1CAM",7.06762519093886
"IFIT1",10.2812829244585
"TYRO3",6.78436973062972
"ANXA7",7.63068819175769
"HLTF",5.51646034533234
"FGB",5.79209198620593
"PDE12",6.8199471690453
"GPR116",7.50513397099466
"HNRNPDL",6.18056444647999
"STRN3",6.5856185983466
"LCT",5.80102383219077
"SPTSSA",7.03383989504961
"KDM4C",6.03002953717596
"MYCLP1 /// MYCLP1",6.70567182173813
"RPL36A /// RPL36A-HNRNPH2",11.8511138452852
"RASGRP1",6.77325470626209
"EGF",6.78790468834464
"PRDX3",8.4729155639618
"LYPD1",6.06654213548371
"TRPC6",4.99140240407061
"FKBP5",8.25517978592314
"TMEM184B",7.65111932878288
"PCGF2",7.42953661940366
"CLDND1",6.81007615818214
"GTF2B",7.98331677274245
"RAP2C",4.87774337695285
"FTSJ1",7.30447002596415
"PAM",7.71661577123464
"RRAGD",8.47010101539383
"COX11",6.58778279225751
"CDC14A",5.63710720249491
"PLAT",6.73259952343059
"CITED1",6.10693521889216
"STAT5A",7.67446850824848
"CTNS",7.3125785037016
"NME1",7.56788561027735
"DNM1L",5.51728228860246
"CCNC",6.59853391967099
"PLP1",5.45239397039335
"KRT19",7.53528338916331
"HAS2",5.64812964413019
"WNT5A",5.70764962797644
"POLD2",8.30917923983642
"HEXB",8.41549182099635
"RAB5B",8.24198253637401
"GPD1L",7.10862889620063
"MGAT3",8.12041774267791
"KCNH1",6.44531457266717
"APBA1",5.89388706244243
"DLAT",6.32862559580252
"MAD2L1",4.77911227126301
"GADD45G",7.42578777534755
"PDE3B",7.15784002714394
"PTGES3",8.57555276595937
"EFNB1",8.28050646455387
"TAF4B",4.5182248881906
"GP5",4.34745647625034
"SNX3",9.63690810367314
"SLC12A2",5.89768386635006
"ARL4A",7.39770745264565
"PPOX",7.60798900051916
"GUSBP11",6.40893225400349
"RNF113A",7.11934757245103
"SPAG9",6.3971816644087
"TFRC",5.33370337491054
"SUPT3H",7.0720810692367
"DDX19A",7.35748720356554
"TNFAIP6",5.20986560846548
"BRDT",5.05443676101507
"VRK1",5.77851285883305
"NVL",6.56898092407626
"MAP3K5",7.46052506877249
"SLBP",7.03864729131138
"TOR1A",8.19450694695595
"TANC2",5.81999991809846
"SCAMP5",7.96497807286837
"CELA2B",7.40021026502454
"DNAH17",6.53439405417596
"MPO",7.06756433436522
"TARDBP",8.66724754558889
"PRKACG",6.50388705923595
"GDE1",7.89332398839062
"SHOX2",3.38674566198526
"MAP2K4",7.04253545902288
"EN2",5.83221775893214
"TKTL1",5.33783015444596
"GLB1 /// TMPPE",8.80993893741875
"UGCG",5.93547544230254
"SUMO1",8.95676059077527
"ARHGDIB",9.68043830841674
"COX6C",7.46150883815657
"POM121L1P /// POM121L8P /// POM121L9P",6.60869163358654
"COIL",6.89121295740997
"ZNF23",5.58969247454701
"ZW10",6.19380533805484
"LBP",7.34127200492312
"GPC1",7.39245585361695
"C4BPA",5.7726470305644
"AIRE",7.19073828112883
"IQSEC2",6.99847046685507
"NME1-NME2 /// NME2",8.7655335034163
"RAB30",6.36130277858266
"OCEL1",8.45499083732571
"NFIX",7.93565167920736
"OR7E24",5.32305056016501
"NR1D1 /// THRA",7.92502344416726
"FEZ2",8.03028629194392
"RFX3",5.81275729998526
"PLA2G7",4.41097995887386
"CA2",8.02067674626969
"SF3A1",8.0086765838255
"SS18L1",5.64365355419027
"PCNXL4",6.29695616316706
"CBX2",6.45005780062033
"NALCN-AS1",6.87201140391606
"RIMS1",5.05786976446449
"GRIN2B",5.42172115879707
"FLNA",8.52467254888187
"UBE4A",8.1123086927262
"ZNF124",5.60693208791859
"PNMA2",5.63614603234774
"PBXIP1",8.79676012190208
"FAN1",5.29683127610695
"UBE2G1",7.39973989001496
"OR2H2",5.42678452797189
"PTGES",6.84382299641774
"MYBPC1",6.15111657925627
"PPWD1",5.50664188477605
"SREK1IP1",5.41700670325255
"LRP3",9.3392716051566
"ADAM5",4.75910254115302
"ROM1",7.04028447753853
"MRC2",9.43154125779608
"ANXA8 /// ANXA8L1",7.07084961961852
"ATG5",6.34227100460706
"SGSH",8.60643331000637
"ANXA4",6.23056759153813
"SRP19",8.14060621927572
"CRH",6.54217677228337
"DOK1",7.64693467571075
"ARMC6",8.08222661875351
"LOC101928625 /// MED21",6.05183581159771
"SUZ12",5.1583029626798
"LOC101929524",6.34243556516507
"SERPINB3",4.704377486303
"MAD2L1BP",7.38345207763736
"PRB4",7.89603627798296
"NLGN1",5.90085894106501
"NPR3",8.68274110798217
"ATP5G1",9.42875538134404
"SLC4A2",7.39939639802632
"SKP2",4.19391018072237
"IFT88",6.3878191138663
"VPS41",5.84719683361905
"SNX13",7.15480498695695
"TMSB4X",13.1347882534776
"SLC26A3",4.74915566310333
"NF1",4.03449232383873
"FCGBP",7.73748026392029
"CNTN1",6.09982504085096
"CSTF2T",5.86031076772871
"DCK",5.29864128245459
"WEE1",6.90576143901083
"PRSS3P3",5.85751972423602
"PSMA1",8.35733946593058
"TMOD1",7.2141612669007
"TLN2",8.89242615829069
"FUT9",5.16162296880757
"RPL39L",6.27091906389469
"LOC100131510",5.78773766977253
"TDRD3",5.36975386616735
"RAB11A",6.74322776785979
"IGSF1",6.1748119717038
"RPL12",11.8255003329278
"LPPR4",4.48964519098178
"RPS14",5.44016751012931
"RDH16",7.64727770989232
"TBXAS1",8.19158607130434
